col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
d9699440-1640-4d3d-8fab-70b11a92c5a4,2022-02-15T20:36:14,MotionDetect,True,Motion,100,60,Floor 5,503,M
371190bc-1851-46e6-9e24-a23c4245b557,2022-02-15T20:36:35,MotionDetect,False,Motion,100,60,Floor 5,503,M
cbbd2115-70e5-4822-97b7-5abb8edf1cb3,2022-02-15T20:36:58,MotionDetect,True,Motion,100,83,Floor 5,503,MTH
4da0a33e-cb68-40b2-971d-6068892da88e,2022-02-15T20:37:10,MotionDetect,True,Motion,100,50,Floor 5,503,M
ac273b25-0a73-43f4-9d59-b86a7464f166,2022-02-15T20:37:31,MotionDetect,False,Motion,100,50,Floor 5,503,M
63da33c6-9889-4c95-a1c8-100e92b5f29f,2022-02-15T20:37:51,MotionDetect,True,Motion,100,62,Floor 5,503,M
fbc40a3c-91e0-4330-b9e3-500fdad99d60,2022-02-15T20:37:59,MotionDetect,True,Motion,100,82,Floor 5,503,MTH
6b52c4c4-1db4-41b0-b562-008d8b0f7c77,2022-02-15T20:38:10,MotionDetect,False,Motion,100,50,Floor 5,503,M
bfcb0214-8f2f-4226-81f0-a76ffbd2b88e,2022-02-15T20:39:03,MotionDetect,True,Motion,100,79,Floor 5,503,MTH
4bdfa90e-5704-4873-935b-748c974ec78b,2022-02-15T20:39:19,MotionDetect,True,Motion,100,60,Floor 5,503,M
84b121c6-b221-409b-bcc4-19d3d8462127,2022-02-15T20:39:43,MotionDetect,False,Motion,100,60,Floor 5,503,M
86343feb-e5b8-4e14-ba25-56060fb68a64,2022-02-15T20:39:49,MotionDetect,True,Motion,100,58,Floor 5,503,M
b5d4d58d-7746-4f67-b84f-b5d74ecfa66e,2022-02-15T20:39:59,MotionDetect,False,Motion,100,66,Floor 5,503,M
e47b30d9-91ad-4098-8afd-b7e51bc7c59a,2022-02-15T20:40:23,MotionDetect,True,Motion,100,77,Floor 5,503,MTH
bf062184-a500-49fc-8a55-6ce80195cd64,2022-02-15T20:40:37,MotionDetect,True,Motion,100,64,Floor 5,503,M
ec75688b-c0d1-4e27-a45f-a284eaf2cf3c,2022-02-15T20:40:45,MotionDetect,False,Motion,100,66,Floor 5,503,M
9f2bf539-974b-464a-8834-02fa2cb2f296,2022-02-15T20:40:53,MotionDetect,True,Motion,100,62,Floor 5,503,M
b9384ab3-170c-4054-8134-4194e8623fa8,2022-02-15T20:41:08,MotionDetect,False,Motion,100,58,Floor 5,503,M
98ec4bf2-bb20-42fe-8e57-38b9e7083c7e,2022-02-15T20:41:13,MotionDetect,True,Motion,100,58,Floor 5,503,M
7f7ce869-d6c5-40d6-8291-effd245f3970,2022-02-15T20:41:29,MotionDetect,False,Motion,100,63,Floor 5,503,M
37474e0e-6c8d-40bc-8225-b7fb53999735,2022-02-15T20:41:40,MotionDetect,True,Motion,100,67,Floor 5,503,M
dcb7ea11-4fb1-412a-8919-9aa072334c84,2022-02-15T20:41:42,MotionDetect,True,Motion,100,78,Floor 5,503,MTH
920b948e-cd59-4355-8096-34fed6a1857c,2022-02-15T20:42:03,MotionDetect,False,Motion,100,63,Floor 5,503,M
3d121e74-83b0-4319-9373-229f4d18b81f,2022-02-15T20:43:02,MotionDetect,True,Motion,100,82,Floor 5,503,MTH
bf0d5795-1298-49de-9d64-e8a6664ccea6,2022-02-15T20:44:07,MotionDetect,True,Motion,100,83,Floor 5,503,MTH
dd774f7a-e0dd-491a-870b-4a2378fd386f,2022-02-15T20:44:20,MotionDetect,True,Motion,100,66,Floor 5,503,M
7a860a67-1a69-4105-bfb0-cc0f9064d249,2022-02-15T20:44:29,MotionDetect,False,Motion,100,60,Floor 5,503,M
7e7dfb67-4eb6-4114-afa0-aaec4f9942b3,2022-02-15T20:45:10,MotionDetect,True,Motion,100,76,Floor 5,503,MTH
52d366bb-4686-474d-b0e1-987d17c3e6a4,2022-02-15T20:45:35,MotionDetect,True,Motion,100,64,Floor 5,503,M
bb2b2c7c-ac68-4e54-ae07-eb6158ee8680,2022-02-15T20:45:43,MotionDetect,False,Motion,100,62,Floor 5,503,M
53240b2f-a967-4a56-b64f-e2d753f87ddd,2022-02-15T20:46:13,MotionDetect,True,Motion,100,82,Floor 5,503,MTH
8f39603f-4bcd-43e3-bd48-25e14dd8dc1a,2022-02-15T20:46:19,MotionDetect,True,Motion,100,60,Floor 5,503,M
e71de66f-0302-4bd0-9bea-65557f111238,2022-02-15T20:46:31,MotionDetect,False,Motion,100,62,Floor 5,503,M
3617bad9-1e61-4641-a8f4-3245dcb8a72c,2022-02-15T20:47:59,MotionDetect,True,Motion,100,85,Floor 5,503,MTH
1e2e5e1a-b74f-4909-aa64-a799d673a028,2022-02-15T20:48:09,MotionDetect,True,Motion,100,58,Floor 5,503,M
ef81fb9b-172d-4594-9bfb-0c0d251cab16,2022-02-15T20:48:28,MotionDetect,False,Motion,100,63,Floor 5,503,M
11b026e4-6983-4b39-a15f-d4454c085a42,2022-02-15T20:49:27,MotionDetect,True,Motion,100,74,Floor 5,503,MTH
15211407-a414-4511-83e6-37ff67268b20,2022-02-15T20:49:36,MotionDetect,True,Motion,100,66,Floor 5,503,M
50486d0d-d34c-46f0-9c39-4cf8b360937e,2022-02-15T20:49:45,MotionDetect,False,Motion,100,62,Floor 5,503,M
9174a0df-d300-475f-9c07-4cd3ac3a60bf,2022-02-15T20:50:38,MotionDetect,True,Motion,100,80,Floor 5,503,MTH
26277a8f-c77c-4af3-a7ff-1c0a262fbd52,2022-02-15T20:50:53,MotionDetect,True,Motion,100,66,Floor 5,503,M
02edbb2c-e2c3-4ebd-aeac-cc5694595bf9,2022-02-15T20:51:04,MotionDetect,False,Motion,100,55,Floor 5,503,M
8f19c2c8-5c02-429c-8c83-705bbd3b2653,2022-02-15T20:51:18,MotionDetect,True,Motion,100,60,Floor 5,503,M
7ed9f8e5-e825-4af0-b943-579d540c405c,2022-02-15T20:51:29,MotionDetect,False,Motion,100,53,Floor 5,503,M
8056c1fd-7b9e-4e50-8e4f-40466fd09309,2022-02-15T20:51:38,MotionDetect,True,Motion,100,60,Floor 5,503,M
906101fd-029a-44db-8313-af5812afb981,2022-02-15T20:51:44,MotionDetect,True,Motion,100,84,Floor 5,503,MTH
600cd38e-7988-4538-8b8e-315436c8dd1b,2022-02-15T20:51:47,MotionDetect,False,Motion,100,46,Floor 5,503,M
b4c4fa99-a17d-48bb-a0a4-431a3ee9834c,2022-02-15T20:51:53,MotionDetect,True,Motion,100,55,Floor 5,503,M
3c630ae7-7bca-4ea6-a8f7-cef5a6014e8c,2022-02-15T20:52:17,MotionDetect,False,Motion,100,55,Floor 5,503,M
84720d2b-3211-484a-95e9-0395c15490bf,2022-02-15T20:52:53,MotionDetect,True,Motion,100,85,Floor 5,503,MTH
3ad798c2-2526-4dcc-90fa-11b63343a2c5,2022-02-15T20:53:04,MotionDetect,True,Motion,100,53,Floor 5,503,M
9d3e0c3e-e334-4560-ac6c-db19aa14a7d5,2022-02-15T20:53:11,MotionDetect,False,Motion,100,62,Floor 5,503,M
4da806ac-8c80-4092-8ee3-c0ff95def26a,2022-02-15T20:53:55,MotionDetect,True,Motion,100,85,Floor 5,503,MTH
6d63551e-1cf3-4059-ba90-911f8fe6332d,2022-02-15T20:54:35,MotionDetect,True,Motion,100,68,Floor 5,503,M
d21007ed-8222-463e-84a1-d543353e62a5,2022-02-15T20:54:51,MotionDetect,False,Motion,100,66,Floor 5,503,M
82fd149c-fc6b-47ec-9173-b929130fee8e,2022-02-15T20:55:14,MotionDetect,True,Motion,100,62,Floor 5,503,M
2f4bbf60-bae9-4b4c-9250-8c8d138f24d2,2022-02-15T20:55:23,MotionDetect,False,Motion,100,60,Floor 5,503,M
8d0dc33c-ae31-4dac-8b11-165c2f8fad1e,2022-02-15T20:55:27,MotionDetect,True,Motion,100,63,Floor 5,503,M
4c059f80-e412-4b39-83c4-8164ab1eb455,2022-02-15T20:55:28,MotionDetect,True,Motion,100,78,Floor 5,503,MTH
bc665ee6-044c-4092-be65-d5312b50bafe,2022-02-15T20:55:41,MotionDetect,False,Motion,100,64,Floor 5,503,M
f6d97454-b809-4e46-a34d-ffb4de55aeb0,2022-02-15T20:55:48,MotionDetect,True,Motion,100,60,Floor 5,503,M
61affd54-b4fa-4342-ab8e-9a4747a0ce2f,2022-02-15T20:55:58,MotionDetect,False,Motion,100,67,Floor 5,503,M
753bec8c-2c63-47e9-92f0-57ffcb1c4f34,2022-02-15T20:56:40,MotionDetect,True,Motion,100,62,Floor 5,503,M
a281f3ef-6a2e-48da-ae5e-14897896a7ff,2022-02-15T20:56:47,MotionDetect,True,Motion,100,77,Floor 5,503,MTH
a22e2152-15ac-48bb-8109-dd5fcece7d7d,2022-02-15T20:57:07,MotionDetect,False,Motion,100,63,Floor 5,503,M
1b8c18dd-4b70-404c-aac1-012018abd033,2022-02-15T20:57:28,MotionDetect,True,Motion,100,41,Floor 5,503,M
8df7a8b8-9c31-4619-957f-1c9e4a397fb3,2022-02-15T20:57:39,MotionDetect,False,Motion,100,22,Floor 5,503,M
c5c7fa3c-66c7-4887-9992-63f21c41e214,2022-02-15T20:58:08,MotionDetect,True,Motion,100,78,Floor 5,503,MTH
35d2ad1b-f2a2-4271-975d-3d1b50b80ea5,2022-02-15T20:58:51,MotionDetect,True,Motion,100,41,Floor 5,503,M
d92a9910-cd00-40cf-90bf-9aee169be5d4,2022-02-15T20:59:05,MotionDetect,False,Motion,100,65,Floor 5,503,M
37a2b6aa-612b-4577-8526-a46a16f2e40c,2022-02-15T20:59:21,MotionDetect,True,Motion,100,62,Floor 5,503,M
a345480d-f7aa-49ca-8732-b6601171073a,2022-02-15T20:59:22,MotionDetect,True,Motion,100,78,Floor 5,503,MTH
33edd0c2-c706-4a55-b7aa-ff80fcebfd09,2022-02-15T20:59:32,MotionDetect,False,Motion,100,67,Floor 5,503,M
ca62b644-3abe-4c96-a50c-efaa4ab426f9,2022-02-15T20:59:42,MotionDetect,True,Motion,100,64,Floor 5,503,M
8379e2f1-5139-4ef4-9dc0-fc8422f4967d,2022-02-15T20:59:50,MotionDetect,False,Motion,100,55,Floor 5,503,M
df25b116-1717-4e43-af4b-84d0fd4c7aaf,2022-02-15T21:00:05,MotionDetect,True,Motion,100,63,Floor 5,503,M
bafebe72-001b-4dd5-82f9-bf93dd7cd635,2022-02-15T21:00:20,MotionDetect,False,Motion,100,65,Floor 5,503,M
4f3473a6-64a0-4cfe-b5dc-c1280bdd3a50,2022-02-15T21:00:24,MotionDetect,True,Motion,100,64,Floor 5,503,M
753338d4-b6d9-4475-adff-d3cc8927acd4,2022-02-15T21:00:25,MotionDetect,True,Motion,100,64,Floor 5,503,MTH
c0fe71ed-7da5-42b5-a8ce-177779f7ba8f,2022-02-15T21:00:31,MotionDetect,False,Motion,100,64,Floor 5,503,M
5fc812a1-b0e7-4f34-aaf5-7e87363d53ed,2022-02-15T21:00:57,MotionDetect,True,Motion,100,66,Floor 5,503,M
c7d7a9e1-b811-4a93-8dcf-87050cdaafea,2022-02-15T21:01:04,MotionDetect,False,Motion,100,50,Floor 5,503,M
7d2f4ecc-4d57-4edd-a96d-426a6473666e,2022-02-15T21:01:31,MotionDetect,True,Motion,100,78,Floor 5,503,MTH
49495340-d9e5-4cf4-b175-12595ee1dc36,2022-02-15T21:01:45,MotionDetect,True,Motion,100,67,Floor 5,503,M
4845c3b1-4e3d-4295-8f4b-c1e053ffdaa1,2022-02-15T21:01:52,MotionDetect,False,Motion,100,67,Floor 5,503,M
01b37481-d190-4a9f-b44b-6064472e86d0,2022-02-15T21:02:11,MotionDetect,True,Motion,100,62,Floor 5,503,M
89085c98-4a27-4165-ad09-55a04cc17b2c,2022-02-15T21:02:19,MotionDetect,False,Motion,100,62,Floor 5,503,M
b3c65f95-ad88-4a55-a060-b96b4d270ded,2022-02-15T21:02:29,MotionDetect,True,Motion,100,61,Floor 5,503,M
cb4e4b72-e335-4a1f-9e75-af944c589a98,2022-02-15T21:02:42,MotionDetect,False,Motion,100,61,Floor 5,503,M
df0008e9-e67b-4bbd-b3b1-a1a69640ac7e,2022-02-15T21:02:47,MotionDetect,True,Motion,100,72,Floor 5,503,MTH
e0851d0c-8469-407c-b345-14d663445d2a,2022-02-15T21:03:31,MotionDetect,True,Motion,100,36,Floor 5,503,M
c73a43b8-1362-4e46-a919-bb7179986c89,2022-02-15T21:03:42,MotionDetect,False,Motion,100,48,Floor 5,503,M
699ddc9d-42a0-406b-a3d4-40c7149b5b43,2022-02-15T21:03:54,MotionDetect,True,Motion,100,78,Floor 5,503,MTH
93d12438-ac44-40dd-a138-c7857bedc5f5,2022-02-15T21:05:13,MotionDetect,True,Motion,100,61,Floor 5,503,M
77abc2ba-86c8-471c-8e8b-1a738f4e832c,2022-02-15T21:05:22,MotionDetect,False,Motion,100,55,Floor 5,503,M
807eec3c-b2a6-4031-bbcd-985474e07747,2022-02-15T21:05:28,MotionDetect,True,Motion,100,41,Floor 5,503,M
2d731551-7c81-4015-901a-fe0cc66bde9a,2022-02-15T21:05:31,MotionDetect,True,Motion,100,65,Floor 5,503,MTH
0f1e8943-b305-43f4-a91b-a7fc5c296251,2022-02-15T21:05:39,MotionDetect,False,Motion,100,50,Floor 5,503,M
02a5b42a-4654-40a2-8440-d5ed08941973,2022-02-15T21:06:22,MotionDetect,True,Motion,100,53,Floor 5,503,M
7aa1a985-bb95-4b3b-9665-675a76f1dbd6,2022-02-15T21:06:30,MotionDetect,False,Motion,100,61,Floor 5,503,M
90f1b6b7-d2e2-445c-a87e-128060382f54,2022-02-15T21:07:26,MotionDetect,True,Motion,100,55,Floor 5,503,M
189054ad-8694-4ce1-9e4d-2a3dce096566,2022-02-15T21:07:41,MotionDetect,False,Motion,100,60,Floor 5,503,M
c74ce1c4-2981-4085-a0bb-e55617cde8a0,2022-02-15T21:07:48,MotionDetect,True,Motion,100,78,Floor 5,503,MTH
fc07d14b-88e3-425e-9a33-9799cd780224,2022-02-15T21:08:32,MotionDetect,True,Motion,100,61,Floor 5,503,M
997875af-dae6-4d0b-b1f4-b1d967702237,2022-02-15T21:08:45,MotionDetect,False,Motion,100,63,Floor 5,503,M
d8ec673b-c626-45ba-b919-dc7865f8ce79,2022-02-15T21:08:55,MotionDetect,True,Motion,100,78,Floor 5,503,MTH
6bce372c-cae0-4bd0-9399-0d3d4a6242d0,2022-02-15T21:09:53,MotionDetect,True,Motion,100,62,Floor 5,503,M
63d7128b-8e15-4369-818f-790cfd6c466f,2022-02-15T21:10:04,MotionDetect,False,Motion,100,66,Floor 5,503,M
f9ec7d85-2bf2-4b17-b796-d0f41abb6e73,2022-02-15T21:12:28,MotionDetect,True,Motion,100,60,Floor 5,503,M
e81d2dd8-4de8-49c0-800b-9f077c64f724,2022-02-15T21:12:30,MotionDetect,True,Motion,100,77,Floor 5,503,MTH
839fb557-efd3-4c3f-ab99-0f10c980c5bc,2022-02-15T21:12:48,MotionDetect,False,Motion,100,65,Floor 5,503,M
058cafe1-bb53-49fe-bb9d-22376b368df8,2022-02-15T21:13:13,MotionDetect,True,Motion,100,60,Floor 5,503,M
0e6dbfdd-a42c-41c1-ada6-533ae3ed8c20,2022-02-15T21:13:24,MotionDetect,False,Motion,100,62,Floor 5,503,M
dae58807-4548-4a24-9ab0-fb3350a3e687,2022-02-15T21:13:32,MotionDetect,True,Motion,100,83,Floor 5,503,MTH
ce7ed9c1-f04f-4c8b-b833-49a261212214,2022-02-15T21:15:42,MotionDetect,True,Motion,100,79,Floor 5,503,MTH
a4ad3909-6d26-4a5c-99fd-2ee245c645be,2022-02-15T21:16:53,MotionDetect,True,Motion,100,81,Floor 5,503,MTH
03b2c396-e016-4e68-b9f1-97e9c41522ed,2022-02-15T21:18:00,MotionDetect,True,Motion,100,58,Floor 5,503,M
d9902aea-e771-425b-acd6-db33edbe7a60,2022-02-15T21:18:10,MotionDetect,False,Motion,100,64,Floor 5,503,M
a8a8b7df-a5f0-4d0d-8bef-7f6a8c6933f3,2022-02-15T21:18:14,MotionDetect,True,Motion,100,55,Floor 5,503,M
2aa17b4c-62bd-4061-89d7-d2c401e9f596,2022-02-15T21:18:24,MotionDetect,True,Motion,100,79,Floor 5,503,MTH
45091f04-7abe-49ef-9adc-6eebae0243e6,2022-02-15T21:18:32,MotionDetect,False,Motion,100,60,Floor 5,503,M
d7dac77d-a1bb-4967-9eaa-d3ce58728e2e,2022-02-15T21:19:22,MotionDetect,True,Motion,100,62,Floor 5,503,M
6f0ff97e-3bf4-476a-a174-caf7090fcb35,2022-02-15T21:19:37,MotionDetect,True,Motion,100,78,Floor 5,503,MTH
a70fb1b3-c067-4ad6-90eb-d48d12502a5c,2022-02-15T21:19:38,MotionDetect,False,Motion,100,67,Floor 5,503,M
9f603f92-b0b9-4d73-a966-7f0edc6871e4,2022-02-15T21:20:12,MotionDetect,True,Motion,100,67,Floor 5,503,M
7d029270-0d13-4df3-895a-ded1be1c679e,2022-02-15T21:20:27,MotionDetect,False,Motion,100,66,Floor 5,503,M
342dedbb-2dc0-4c6f-979d-25709cc817bb,2022-02-15T21:20:30,MotionDetect,True,Motion,100,53,Floor 5,503,M
d01b29b8-a935-4d40-a634-ca614a2c600d,2022-02-15T21:20:43,MotionDetect,False,Motion,100,58,Floor 5,503,M
bf9e66d5-a64a-4e95-8b61-0b9182672f32,2022-02-15T21:21:00,MotionDetect,True,Motion,100,75,Floor 5,503,MTH
8df4fe31-c41e-4be8-a660-7b026fcba5c3,2022-02-15T21:21:11,MotionDetect,True,Motion,100,63,Floor 5,503,M
2cc37310-6526-4c1f-aa88-af25a6b4f0d5,2022-02-15T21:21:19,MotionDetect,False,Motion,100,58,Floor 5,503,M
c7772bf8-47f5-4f54-8a17-cb2a54eb6c0f,2022-02-15T21:21:43,MotionDetect,True,Motion,100,60,Floor 5,503,M
13a321f3-6f2a-4f3c-bf54-01b63358444a,2022-02-15T21:22:11,MotionDetect,False,Motion,100,63,Floor 5,503,M
fc5827ca-3125-4712-b154-273957a73236,2022-02-15T21:22:18,MotionDetect,True,Motion,100,58,Floor 5,503,M
c76768cd-1da7-42b3-b02d-a91a10b6eda4,2022-02-15T21:22:20,MotionDetect,True,Motion,100,78,Floor 5,503,MTH
282667f2-a30d-4908-8969-23f326efc5a2,2022-02-15T21:22:29,MotionDetect,False,Motion,100,65,Floor 5,503,M
d0e049c3-d3db-4c3b-addd-86bfb693847e,2022-02-15T21:22:33,MotionDetect,True,Motion,100,62,Floor 5,503,M
70b44e6a-17d1-40b5-9b1c-5f019f103233,2022-02-15T21:22:44,MotionDetect,False,Motion,100,64,Floor 5,503,M
cdb7880f-95f2-408f-bc44-db3de3047c90,2022-02-15T21:25:23,MotionDetect,True,Motion,100,81,Floor 5,503,MTH
b1040fa7-8209-408a-9924-a4c29a906073,2022-02-15T21:25:25,MotionDetect,True,Motion,100,46,Floor 5,503,M
5ac5f261-18fe-43b5-8bb0-211df295d879,2022-02-15T21:25:51,MotionDetect,False,Motion,100,63,Floor 5,503,M
a1c8a177-00ae-4af8-8f39-39d162fce9f9,2022-02-15T21:26:25,MotionDetect,True,Motion,100,55,Floor 5,503,MTH
674c9ad4-fe74-4394-a67d-5bbcbd2aec41,2022-02-15T21:27:50,MotionDetect,True,Motion,100,82,Floor 5,503,MTH
ab2f6e2f-c199-41cb-8964-a158d2928b41,2022-02-15T21:28:53,MotionDetect,True,Motion,100,81,Floor 5,503,MTH
417ce086-0124-4eb1-9a19-c34b533ac8ca,2022-02-15T21:30:00,MotionDetect,True,Motion,100,83,Floor 5,503,MTH
b025607f-89ac-416c-b15d-aebbe17ae95d,2022-02-15T21:30:17,MotionDetect,True,Motion,100,58,Floor 5,503,M
6805d2fb-e89e-46b2-b85c-39528f7f9e92,2022-02-15T21:30:34,MotionDetect,False,Motion,100,60,Floor 5,503,M
c897ae9e-a978-4b86-adfd-b874d5a27132,2022-02-15T21:30:38,MotionDetect,True,Motion,100,61,Floor 5,503,M
ac58ecc5-7e73-47c9-8488-4eab995abe0c,2022-02-15T21:30:49,MotionDetect,False,Motion,100,60,Floor 5,503,M
d04d5a3e-829b-44ad-a8a9-82de5bd46c4d,2022-02-15T21:31:26,MotionDetect,True,Motion,100,78,Floor 5,503,MTH
504d8d75-54d4-46e0-afd6-15eb2a3ecae8,2022-02-15T21:31:43,MotionDetect,True,Motion,100,64,Floor 5,503,M
5b477c3a-81a9-41ae-a4b8-cc22e1bf9b2e,2022-02-15T21:31:54,MotionDetect,False,Motion,100,55,Floor 5,503,M
26e655d1-1f3a-4cc7-be47-7c5e4d2f7bd0,2022-02-15T21:32:18,MotionDetect,True,Motion,100,55,Floor 5,503,M
83d6989c-e619-4e43-bda8-ab18c50c8e03,2022-02-15T21:32:27,MotionDetect,True,Motion,100,80,Floor 5,503,MTH
07695c63-d4c6-4012-be9d-16e11a059520,2022-02-15T21:32:50,MotionDetect,False,Motion,100,53,Floor 5,503,M
558c580c-8e8e-44a6-a30d-1e404bfd8af5,2022-02-15T21:33:30,MotionDetect,True,Motion,100,53,Floor 5,503,M
91e41123-4a49-4862-b5c4-9bf27ebd79cd,2022-02-15T21:33:36,MotionDetect,True,Motion,100,77,Floor 5,503,MTH
65f9341d-f17e-4984-9243-a79f800f33d0,2022-02-15T21:33:54,MotionDetect,False,Motion,100,46,Floor 5,503,M
13eb3e52-8495-4399-9142-fc3ce418e63b,2022-02-15T21:34:22,MotionDetect,True,Motion,100,58,Floor 5,503,M
460161fa-5ad4-428d-bcca-82bdee0c538d,2022-02-15T21:34:40,MotionDetect,False,Motion,100,46,Floor 5,503,M
dd2a756e-21be-4fb8-a495-87d18f5f943d,2022-02-15T21:34:44,MotionDetect,True,Motion,100,46,Floor 5,503,M
02f7e37a-7fac-44c0-a367-c1aa97c3cfb3,2022-02-15T21:34:48,MotionDetect,True,Motion,100,83,Floor 5,503,MTH
c078f765-905a-4769-90bb-ce59bd59b80f,2022-02-15T21:35:24,MotionDetect,False,Motion,100,55,Floor 5,503,M
2a63d58a-eb0b-4bd4-9190-e53e65bcc5ca,2022-02-15T21:35:28,MotionDetect,True,Motion,100,46,Floor 5,503,M
307ee51c-4f6a-4f30-a23d-733db68154bf,2022-02-15T21:35:35,MotionDetect,False,Motion,100,60,Floor 5,503,M
cfa127ea-7006-40b5-8f66-e040445c5a1f,2022-02-15T21:35:52,MotionDetect,True,Motion,100,66,Floor 5,503,MTH
c2cdb9af-f398-42c5-b842-d98db722d5df,2022-02-15T21:36:57,MotionDetect,True,Motion,100,60,Floor 5,503,M
9bb39c11-4455-4028-acf8-bc3a161b6af8,2022-02-15T21:37:27,MotionDetect,False,Motion,100,58,Floor 5,503,M
aa604b09-568c-4213-94d2-cc74a05bbbb3,2022-02-15T21:37:31,MotionDetect,True,Motion,100,61,Floor 5,503,M
5f4066d6-4c9b-496e-9e2e-1a4cac11ce4f,2022-02-15T21:37:56,MotionDetect,True,Motion,100,85,Floor 5,503,MTH
6b6b81d9-6274-4a12-8752-66460669c6b0,2022-02-15T21:38:05,MotionDetect,False,Motion,100,58,Floor 5,503,M
5933ab2a-d079-4d8b-bcec-b9047ddf1776,2022-02-15T21:42:24,MotionDetect,True,Motion,100,61,Floor 5,503,M
b5959d36-9591-4fa6-b084-8dc5ad8aada6,2022-02-15T21:42:28,MotionDetect,True,Motion,100,80,Floor 5,503,MTH
f06f17d7-344d-4210-ac45-d4d5dea78bc1,2022-02-15T21:42:35,MotionDetect,False,Motion,100,66,Floor 5,503,M
000f4d58-f910-4ec7-9d91-01b2d36109bd,2022-02-15T21:44:06,MotionDetect,True,Motion,100,79,Floor 5,503,MTH
4baa6e37-6af9-44aa-8071-2ef4f2527c80,2022-02-15T21:45:40,MotionDetect,True,Motion,100,80,Floor 5,503,MTH
aed6f781-f32b-4e92-8d94-18367cb39c54,2022-02-15T21:46:45,MotionDetect,True,Motion,100,79,Floor 5,503,MTH
d1e32dd0-7edd-40e0-9673-d6831cafe5d1,2022-02-15T21:47:40,MotionDetect,True,Motion,100,64,Floor 5,503,M
90a640fc-75bc-4f7e-8a9a-be20bcf71d16,2022-02-15T21:47:49,MotionDetect,False,Motion,100,64,Floor 5,503,M
77eb7d05-c0cf-49ab-8fd5-991d69ea2d50,2022-02-15T21:48:48,MotionDetect,True,Motion,100,46,Floor 5,503,M
e01c0f0b-71ac-4d4f-bc3e-9aaaf6a54fb7,2022-02-15T21:48:52,MotionDetect,True,Motion,100,85,Floor 5,503,MTH
3cfe692a-59e9-4410-9957-908480279c34,2022-02-15T21:49:00,MotionDetect,False,Motion,100,62,Floor 5,503,M
b801844c-ebe0-45e8-ac6a-087da514578c,2022-02-15T21:54:56,MotionDetect,True,Motion,100,83,Floor 5,503,MTH
264f3649-3686-4fb3-94b2-942ee4451f36,2022-02-15T21:54:58,MotionDetect,True,Motion,100,66,Floor 5,503,M
a7c3d051-e3ff-4412-be12-d124dc4a20f7,2022-02-15T21:55:10,MotionDetect,False,Motion,100,67,Floor 5,503,M
e0361787-556e-4035-978d-74248de36b35,2022-02-15T21:55:18,MotionDetect,True,Motion,100,58,Floor 5,503,M
6467e06f-e423-4ecc-a38d-bdd3ed1c6f88,2022-02-15T21:55:30,MotionDetect,False,Motion,100,63,Floor 5,503,M
ea5c8d88-38a3-48eb-83ba-bc19fcc101a3,2022-02-15T22:34:53,DoorData,True,Door Position,100,79,Floor 5,503,D
0f2ec325-61f8-4a2a-a445-c5df2173ecc1,2022-02-15T23:55:30,MotionDetect,False,Motion,100,63,Floor 5,503,M
b1a6ad41-47e3-4c89-8329-4d722929c2cd,2022-02-16T00:34:54,DoorData,True,Door Position,100,80,Floor 5,503,D
eab2e22e-ed8e-4d50-a661-94b95c989c18,2022-02-16T00:42:31,MotionDetect,False,Motion,100,82,Floor 5,503,MTH
48aaa84b-4f1e-4ccd-95c6-ff1b889d968b,2022-02-16T01:55:32,MotionDetect,False,Motion,100,63,Floor 5,503,M
356c826c-b053-4612-9078-fdf570011840,2022-02-16T02:34:55,DoorData,True,Door Position,100,86,Floor 5,503,D
49cb87c0-a4d9-4346-87c6-63e94f64b893,2022-02-16T02:42:27,MotionDetect,False,Motion,100,77,Floor 5,503,MTH
f641c05a-b58e-40af-8373-ff47a3ce161b,2022-02-16T03:49:25,MotionDetect,True,Motion,100,74,Floor 5,503,MTH
417555d4-ea13-4c47-9003-84d01e5d51e3,2022-02-16T03:49:34,MotionDetect,True,Motion,100,68,Floor 5,503,M
60b061c5-1d06-45f8-831b-677c2d70fc91,2022-02-16T03:49:47,MotionDetect,False,Motion,100,38,Floor 5,503,M
e3da5afa-3703-4574-a9d4-ecc08fec3a19,2022-02-16T03:50:45,MotionDetect,True,Motion,100,64,Floor 5,503,M
419b6020-d42e-4658-8418-98d4c1e7b815,2022-02-16T03:50:52,MotionDetect,True,Motion,100,78,Floor 5,503,MTH
985bab27-f69c-498c-8809-687f44f580ed,2022-02-16T03:51:02,MotionDetect,False,Motion,100,58,Floor 5,503,M
0d11b685-b475-409e-ae25-b43ca5c54581,2022-02-16T03:51:35,MotionDetect,True,Motion,100,62,Floor 5,503,M
df71327c-4711-4524-bedd-6144b69e3afc,2022-02-16T03:51:46,MotionDetect,False,Motion,100,62,Floor 5,503,M
8a4b5f32-075a-435a-9b45-6cb54625e619,2022-02-16T04:01:49,MotionDetect,True,Motion,100,65,Floor 5,503,M
a7e9ad88-bd38-48bc-8a1e-a744bb0f1b9a,2022-02-16T04:01:54,MotionDetect,True,Motion,100,77,Floor 5,503,MTH
6c122ab9-164f-4e30-ba25-839aa5857858,2022-02-16T04:02:02,MotionDetect,False,Motion,100,65,Floor 5,503,M
2cb0a157-35fe-4919-b8a8-40de7766e835,2022-02-16T04:03:09,MotionDetect,True,Motion,100,85,Floor 5,503,MTH
